program_id,program_name,department_code,department_name,section,fund_type,fiscal_year,amount,positions,ceiling,allocation_type,category,subcategory,notes,fund_category,amount_millions,is_capital,pct_of_total,pct_of_dept,dept_rank,overall_rank,cost_per_position
TRN595,HIGHWAYS ADMINISTRATION,TRN,Department of Transportation,Capital Improvement,B,2027,17343000.0,520.5,,,Transportation,,,Special Funds,17.343,True,0.08,0.54,27,154,33320.0
TRN595,HIGHWAYS ADMINISTRATION,TRN,Department of Transportation,Capital Improvement,E,2027,111324000.0,520.5,,,Transportation,,Investment Capital,Revenue Bond Funds,111.324,True,0.51,3.44,6,35,213879.0
TRN595,HIGHWAYS ADMINISTRATION,TRN,Department of Transportation,Capital Improvement,N,2027,426975000.0,520.5,,,Transportation,,Investment Capital,Federal Funds,426.975,True,1.95,13.19,3,14,820317.0
TRN597,HIGHWAYS SAFETY,TRN,Department of Transportation,Operating,B,2027,12319296.0,32.2,,,Transportation,,,Special Funds,12.319296,False,0.06,0.38,31,184,382587.0
TRN597,HIGHWAYS SAFETY,TRN,Department of Transportation,Operating,N,2027,6495670.0,6.0,,,Transportation,,,Federal Funds,6.49567,False,0.03,0.2,35,254,1082612.0
TRN597,HIGHWAYS SAFETY,TRN,Department of Transportation,Operating,P,2027,1214379.0,0.8,,,Transportation,,,Other Federal Funds,1.214379,False,0.01,0.04,52,440,1517974.0
TRN695,ALOHA TOWER DEVELOPMENT CORPORATION,TRN,Department of Transportation,Operating,B,2027,1842580.0,1.0,,,Transportation,,,Special Funds,1.84258,False,0.01,0.06,50,412,1842580.0
TRN995,GENERAL ADMINISTRATION,TRN,Department of Transportation,Operating,B,2027,34069484.0,110.0,,,Transportation,,,Special Funds,34.069484,False,0.16,1.05,16,88,309723.0
TRN995,GENERAL ADMINISTRATION,TRN,Department of Transportation,Operating,N,2027,12784696.0,1.0,,,Transportation,,,Federal Funds,12.784696,False,0.06,0.39,30,181,12784696.0
TRN995,GENERAL ADMINISTRATION,TRN,Department of Transportation,Operating,R,2027,743067.0,1.0,,,Transportation,,,Private Contributions,0.743067,False,0.0,0.02,56,489,743067.0
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,University of Hawaii,Operating,A,2027,290618531.0,2969.64,,,Education,,,General Funds,290.618531,False,1.33,20.3,2,18,97863.0
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,University of Hawaii,Operating,B,2027,361552962.0,368.25,,,Education,,,Special Funds,361.552962,False,1.65,25.26,1,16,981814.0
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,University of Hawaii,Operating,N,2027,6873565.0,75.06,,,Education,,,Federal Funds,6.873565,False,0.03,0.48,20,243,91574.0
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,University of Hawaii,Operating,W,2027,65569059.0,28.0,,,Education,,,Revolving Funds,65.569059,False,0.3,4.58,5,49,2341752.0
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,University of Hawaii,Capital Improvement,C,2027,28500000.0,28.0,,,Education,,,General Obligation Bond Fund,28.5,True,0.13,1.99,11,101,1017857.0
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,University of Hawaii,Capital Improvement,E,2027,28500000.0,28.0,,,Education,,Investment Capital,Revenue Bond Funds,28.5,True,0.13,1.99,11,101,1017857.0
UOH110,"UNIVERSITY OF HAWAII, JOHN A. BURNS SCHOOL OF MEDICINE",UOH,University of Hawaii,Operating,A,2027,27613321.0,209.03,,,Education,,,General Funds,27.613321,False,0.13,1.93,12,106,132102.0
UOH110,"UNIVERSITY OF HAWAII, JOHN A. BURNS SCHOOL OF MEDICINE",UOH,University of Hawaii,Operating,B,2027,28917688.0,209.03,,,Education,,,Special Funds,28.917688,False,0.13,2.02,10,99,138342.0
UOH110,"UNIVERSITY OF HAWAII, JOHN A. BURNS SCHOOL OF MEDICINE",UOH,University of Hawaii,Operating,W,2027,8010453.0,209.03,,,Education,,,Revolving Funds,8.010453,False,0.04,0.56,18,221,38322.0
UOH115,"UNIVERSITY OF HAWAII, CANCER CENTER",UOH,University of Hawaii,Operating,A,2027,3797693.0,37.0,,,Education,,,General Funds,3.797693,False,0.02,0.27,22,330,102640.0
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,University of Hawaii,Operating,A,2027,50727650.0,534.25,,,Education,,,General Funds,50.72765,False,0.23,3.54,7,61,94951.0
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,University of Hawaii,Operating,B,2027,44435015.0,25.0,,,Education,,,Special Funds,44.435015,False,0.2,3.1,8,74,1777401.0
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,University of Hawaii,Operating,N,2027,443962.0,25.0,,,Education,,,Federal Funds,0.443962,False,0.0,0.03,30,513,17758.0
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,University of Hawaii,Operating,W,2027,7489592.0,2.0,,,Education,,,Revolving Funds,7.489592,False,0.03,0.52,19,230,3744796.0
UOH220,SMALL BUSINESS DEVELOPMENT,UOH,University of Hawaii,Operating,A,2027,978941.0,,,,Education,,,General Funds,0.978941,False,0.0,0.07,27,465,
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,University of Hawaii,Operating,A,2027,24015377.0,246.5,,,Education,,,General Funds,24.015377,False,0.11,1.68,14,122,97425.0
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,University of Hawaii,Operating,B,2027,22028269.0,246.5,,,Education,,,Special Funds,22.028269,False,0.1,1.54,15,130,89364.0
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,University of Hawaii,Operating,N,2027,802037.0,246.5,,,Education,,,Federal Funds,0.802037,False,0.0,0.06,29,481,3254.0
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,University of Hawaii,Operating,W,2027,2097704.0,246.5,,,Education,,,Revolving Funds,2.097704,False,0.01,0.15,24,400,8510.0
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,University of Hawaii,Operating,A,2027,192200937.0,1825.5,,,Education,,,General Funds,192.200937,False,0.88,13.43,3,26,105287.0
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,University of Hawaii,Operating,B,2027,75650296.0,1825.5,,,Education,,,Special Funds,75.650296,False,0.35,5.28,4,45,41441.0
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,University of Hawaii,Operating,N,2027,4428296.0,0.5,,,Education,,,Federal Funds,4.428296,False,0.02,0.31,21,311,8856592.0
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,University of Hawaii,Operating,W,2027,31826332.0,34.0,,,Education,,,Revolving Funds,31.826332,False,0.15,2.22,9,93,936069.0
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,University of Hawaii,Capital Improvement,C,2027,10000000.0,34.0,,,Education,,,General Obligation Bond Fund,10.0,True,0.05,0.7,17,200,294118.0
UOH881,AQUARIA,UOH,University of Hawaii,Operating,A,2027,919917.0,9.0,,,Culture and Recreation,,,General Funds,0.919917,False,0.0,0.06,28,470,102213.0
UOH881,AQUARIA,UOH,University of Hawaii,Operating,B,2027,3517717.0,7.0,,,Culture and Recreation,,,Special Funds,3.517717,False,0.02,0.25,23,340,502531.0
UOH881,AQUARIA,UOH,University of Hawaii,Operating,W,2027,996530.0,7.0,,,Culture and Recreation,,,Revolving Funds,0.99653,False,0.0,0.07,26,462,142361.0
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,University of Hawaii,Operating,A,2027,65093776.0,411.0,,,Education,,,General Funds,65.093776,False,0.3,4.55,6,50,158379.0
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,University of Hawaii,Operating,B,2027,24242602.0,14.0,,,Education,,,Special Funds,24.242602,False,0.11,1.69,13,119,1731614.0
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,University of Hawaii,Operating,N,2027,1094875.0,4.0,,,Education,,,Federal Funds,1.094875,False,0.0,0.08,25,451,273719.0
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,University of Hawaii,Operating,W,2027,18501700.0,15.0,,,Education,,,Revolving Funds,18.5017,False,0.08,1.29,16,144,1233447.0
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,University of Hawaii,Capital Improvement,C,2027,4000.0,15.0,,,Education,,,General Obligation Bond Fund,0.004,True,0.0,0.0,31,581,267.0
